"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Jill Stein on Trumping Climate Change(video)  #JillStein  https://t.co/FE7xYYafDh",FALSE,0,NA,2016-11-15 08:07:38,FALSE,NA,"798437289085075456",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","jetboy24",0,FALSE,FALSE,NA,NA
"2","Well don't tell  @maddow or @peterdaou I'd hate to upset their "" #bernie &amp; Jill's ppl r terrible"" scapegoat party.… https://t.co/QrzHpZoNd8",FALSE,0,NA,2016-11-15 07:45:07,TRUE,NA,"798431623217750016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","D_Born",0,FALSE,FALSE,NA,NA
"3","RT @BCayenneBird: Support @TedRall @Greg_Palast @jimmy_dore  @abowersock  @TheBpDShow @lhfang  staff of @TYTNetwork gave #JillStein a voice…",FALSE,0,NA,2016-11-15 07:34:33,FALSE,NA,"798428961768427520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BCayenneBird",5,TRUE,FALSE,NA,NA
"4","RT @BCayenneBird: Support @KyleKulinski  @davidsirota @amiraminiMD @DemocracyNow who gave #JillStein a voice #GreenParty Sharing is caring…",FALSE,0,NA,2016-11-15 07:34:09,FALSE,NA,"798428862933860352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BCayenneBird",3,TRUE,FALSE,NA,NA
"5","Before any1 accuses me of #sexism for being anti #hilaryclinton err I supported #JillStein so that accusation is a misnomer",FALSE,0,NA,2016-11-15 07:23:36,FALSE,NA,"798426205905158149",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sophiabotha74",0,FALSE,FALSE,NA,NA
"6","#JillStein shares how she was never confident #Clinton would win the election and addresses the denial among... https://t.co/TLNhCFPwSb",FALSE,0,NA,2016-11-15 07:13:06,FALSE,NA,"798423563430723585",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","BuffaloGreens",0,FALSE,FALSE,NA,NA
"7","The Holocaust of Nazi Germany is certainly no less of a historic crime... #JillStein #citations https://t.co/O4Oc0h7AIJ",FALSE,0,NA,2016-11-15 06:47:18,FALSE,NA,"798417070845259776",NA,"<a href=""http://127.0.0.1/"" rel=""nofollow"">PaperjhonApp</a>","PaperJhon",0,FALSE,FALSE,NA,NA
"8","A Jill Stein supporter is smart enough to think racism is bad, but dumb enough to think organic potatoes are healthier.#JillStein #organic",FALSE,1,NA,2016-11-15 06:37:55,FALSE,NA,"798414709666017281",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","burritolargo1",0,FALSE,FALSE,NA,NA
"9","#JillStein: We must continue to unite and fight, and build resistance to #Trump and the failed two-party system https://t.co/JEkEzzZj9Q",FALSE,1,NA,2016-11-15 06:29:07,FALSE,NA,"798412495358660608",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","BuffaloGreens",0,FALSE,FALSE,NA,NA
"10","It was obvious the piraña that were nipping on her throughout; #Bernie, #JillStein, #Johnson, #FBI,  too many cuts! https://t.co/U54RqUxHnj",FALSE,0,NA,2016-11-15 05:48:43,FALSE,NA,"798402328151867392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trusttoverify",0,FALSE,FALSE,NA,NA
"11","@DrJillStein No, YOU did. #JillStein voters won Trump  #Wisconsin #Michigan &amp; substantially PA, hence #election. Sold out the Left &amp; world.",FALSE,0,"DrJillStein",2016-11-15 05:44:56,FALSE,"797522838668406784","798401377189986314","111216929","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ViaLexCo",0,FALSE,FALSE,NA,NA
"12","DO YOU..NO YOU DONT. 
YOURE CELEBRATING  #Bernie voters

#sandersgabbard #BernieComeBack 
#JILLSTEIN 4 #TRUMP… https://t.co/Q3UDauQii3",FALSE,0,NA,2016-11-15 05:21:34,TRUE,NA,"798395496113065984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FlipPAinECDec19",0,FALSE,FALSE,NA,NA
"13","The Myths Democrats Swallowed That Cost Them the Election https://t.co/51LJsGLIf6 anti-#jillstein and liberal apathy @thebradblog",FALSE,0,NA,2016-11-15 05:20:42,FALSE,NA,"798395278055395329",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArtL7",0,FALSE,FALSE,NA,NA
"14","The Myths Democrats Swallowed That Cost Them theElection https://t.co/51LJsGLIf6 #jillstein  @heal247 His angry epithets aren't mine.",FALSE,0,NA,2016-11-15 05:15:25,FALSE,NA,"798393947731140608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArtL7",0,FALSE,FALSE,NA,NA
"15","#Seahawks' Doug Baldwin: #US is being destroyed by classism..
#WikiLeaks
#SinglePayer
ban-#Debt
#JillStein
#Bernie https://t.co/npXQU7j01u",FALSE,0,NA,2016-11-15 05:04:32,FALSE,NA,"798391209790214146",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mikloshvanEgan",0,FALSE,FALSE,NA,NA
"16","https://t.co/noDgpaLwTN #NoDAPL #StandWithStandingRock  #Obama #Trump #Hillary #bernie #JillStein",FALSE,0,NA,2016-11-15 05:02:46,FALSE,NA,"798390767303663616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","phoebeblack1004",0,FALSE,FALSE,NA,NA
"17","@Of_the_People7 @jvgraz !#TrumpLiesMatter  #TrumpLies 
#sandersgabbard #BernieComeBack  #JILLSTEIN 4 #TRUMP… https://t.co/aULHH55ce6",FALSE,0,"Of_the_People7",2016-11-15 05:01:48,TRUE,"798390107141185536","798390523509800960","711287276479754241","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FlipPAinECDec19",0,FALSE,FALSE,NA,NA
"18","RT @Doughravme: During the exit polls, most voters who voted for #JILLStein, said that if she wasn't on the ballot, they wouldn't have vote…",FALSE,0,NA,2016-11-15 04:19:49,FALSE,NA,"798379958120759296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PParzival",2,TRUE,FALSE,NA,NA
"19","#DNC #BernieSanders #NotMyPresident #HillaryClinton #JillStein https://t.co/IVy6QLD7Lu",FALSE,0,NA,2016-11-15 04:01:47,FALSE,NA,"798375418428620800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","phoebeblack1004",0,FALSE,FALSE,NA,NA
"20","A message of hope @DrJillStein Thank you! #wedonotconsent #GPUSA #JillStein https://t.co/cfGzj7o3ns https://t.co/E14by6kiis",FALSE,0,NA,2016-11-15 03:55:38,FALSE,NA,"798373869811863552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Altiloquence",0,FALSE,FALSE,NA,NA
"21","RT @DeinhardtTimea: Post GE Reflection:#JillStein wasn't a viable 3rd party choice.
#SteinBaraka was a much-needed SECOND PARTY choice, htt…",FALSE,0,NA,2016-11-15 03:54:52,FALSE,NA,"798373676181848064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DeinhardtTimea",1,TRUE,FALSE,NA,NA
"22","@Goingtobelka @TodMoore3 WHY DID YOU FCK #BERNIE MOORE ?

#sandersgabbard #BERNIECRATS #BernieComeBack  
#JILLSTEIN… https://t.co/8H0jvBSyfu",FALSE,0,"Goingtobelka",2016-11-15 03:48:35,TRUE,"798296408042311680","798372095730286593","2914451594","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FlipPAinECDec19",0,FALSE,FALSE,NA,NA
"23","@ZaidJilani WHATS YOUR GUESS GENIUS ???  @pegtyre 

!#TrumpLiesMatter  #TrumpLies 
#sandersgabbard #BernieComeBack… https://t.co/NhWlcBV8o4",FALSE,0,"ZaidJilani",2016-11-15 03:34:41,TRUE,"798366883267256320","798368599329087488","66533920","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FlipPAinECDec19",0,FALSE,FALSE,NA,NA
"24","#notmypresident #JillStein https://t.co/TXHMasdhVY",FALSE,0,NA,2016-11-15 03:34:30,FALSE,NA,"798368550478082048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joyceli2011",0,FALSE,FALSE,NA,NA
"25","@nikommen YOU PPL ARE SO F-ING STUPID ITS SCARY #ninaturner ? YOURE ON CRACK  @MacMargi @keithellison… https://t.co/K9UIk2qVXd",FALSE,0,"nikommen",2016-11-15 03:18:22,TRUE,"798283052313088000","798364491754901510","24804822","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FlipPAinECDec19",0,FALSE,FALSE,NA,NA
"26","He must have voted for #JillStein because no one knew hrc's private position on these issues except for her… https://t.co/TIIm7RrF3k",FALSE,0,NA,2016-11-15 03:07:50,TRUE,NA,"798361840829034496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MimiTexasAngel",0,FALSE,FALSE,NA,NA
"27","RT @ajamubaraka: We're building this movement not for you but with you #ajamubaraka #jillstein #houston… https://t.co/wP0kHbPepj",FALSE,0,NA,2016-11-15 03:04:31,FALSE,NA,"798361004706934785",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DeinhardtTimea",66,TRUE,FALSE,NA,NA
"28","Any progressive that thinks outside the corrupt 2 party system &amp; wants to help build an independent movement. Go to #JillStein on Facebook <U+270A>",FALSE,1,NA,2016-11-15 02:59:09,FALSE,NA,"798359654782865408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heru41",0,FALSE,FALSE,NA,NA
"29","RT @foreignwhips: She's part of the swamp too. #jillstein https://t.co/9LT6iT7NbF",FALSE,0,NA,2016-11-15 02:58:54,FALSE,NA,"798359594019995648",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GhitaVee",1,TRUE,FALSE,NA,NA
"30","RT @TheHighLifeGame: Lol @Trevornoah how did you enjoy participating in tyranny? That's what the suppression &amp; smear of #JillStein is calle…",FALSE,0,NA,2016-11-15 02:52:40,FALSE,NA,"798358025975144449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheHighLifeGame",1,TRUE,FALSE,NA,NA
"31","#JillStein live in Facebook https://t.co/7hwunilBBz",FALSE,0,NA,2016-11-15 02:50:42,FALSE,NA,"798357531252916224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonatoIannuzzi",0,FALSE,FALSE,NA,NA
"32","She's part of the swamp too. #jillstein https://t.co/9LT6iT7NbF",FALSE,1,NA,2016-11-15 02:48:01,FALSE,NA,"798356854887706625",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","foreignwhips",1,FALSE,FALSE,NA,NA
"33","RT @BigTinyBird: @DrJillStein We stand with Jill!! #NeverHillaryOrTrump  #JillStein #GoGreen #RepubExit #Demexit https://t.co/XNsJJy77cI",FALSE,0,NA,2016-11-15 02:46:21,FALSE,NA,"798356433985224704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DeinhardtTimea",37,TRUE,FALSE,NA,NA
"34","RT @SuckMyLEFTJuan: #JillStein is LIVE now on FB: https://t.co/pYwtSe8iEn&lt;&lt;&lt; #Trump #HillaryClinton #HRC #Election2016 #GoGreen #TimeForSte…",FALSE,0,NA,2016-11-15 02:27:44,FALSE,NA,"798351748972720128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bony_rabbit",1,TRUE,FALSE,NA,NA
"35","#JillStein is LIVE now on FB: https://t.co/pYwtSe8iEn&lt;&lt;&lt; #Trump #HillaryClinton #HRC #Election2016 #GoGreen #TimeForStein #3rdParty #Spoiler",FALSE,1,NA,2016-11-15 02:24:56,FALSE,NA,"798351046909145089",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SuckMyLEFTJuan",1,FALSE,FALSE,NA,NA
"36","#JillStein is LIVE now on FB: https://t.co/cE8YDGiCJB&lt;&lt;&lt; #Trump #Hillary #Clinton #HRC #Election2016 #GoGreen #JillNotHill #3rdParty #Stein",FALSE,0,NA,2016-11-15 02:23:14,FALSE,NA,"798350619245428737",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bony_rabbit",0,FALSE,FALSE,NA,NA
"37","Yes please explain to me how I'm a racist for not supporting HRC in a deep blue state. Mind you I didn't vote trump… https://t.co/vl8hg8RLty",FALSE,0,NA,2016-11-15 02:22:43,TRUE,NA,"798350488525647872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rabidtwinkie77",0,FALSE,FALSE,NA,NA
"38","RT @DarakNy: Trump already analyzing how to quickly withdraw from global climate deal. CC #JillStein voters --good job you morons https://t…",FALSE,0,NA,2016-11-15 01:56:10,FALSE,NA,"798343807586697216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AOTPRadio",10,TRUE,FALSE,NA,NA
"39","#JillStein #GaryJohnson #Trump #SupremeCourtStolen #MerrickGarland 
Thanks for not coming out to Vote folks who are… https://t.co/VkiugwaYWg",FALSE,2,NA,2016-11-15 01:51:11,TRUE,NA,"798342553493876736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","whitemalevoter",0,FALSE,FALSE,NA,NA
"40","RT @BCayenneBird: Support @TedRall @Greg_Palast @jimmy_dore  @abowersock  @TheBpDShow @lhfang  staff of @TYTNetwork gave #JillStein a voice…",FALSE,0,NA,2016-11-15 01:48:59,FALSE,NA,"798341999543906304",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","nawillyms",5,TRUE,FALSE,NA,NA
"41","#ndfapw HERE's a new deal for a peacefull world... #peace #respect #love @amnesty @amnestyitalia #JillStein… https://t.co/LdSwAhGAsy",FALSE,0,NA,2016-11-15 01:48:07,TRUE,NA,"798341782148812800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonatoIannuzzi",0,FALSE,FALSE,NA,NA
"42","@mikeesclone a vote for Trump just put every LGBT, minority or woman in danger.But hey-#JillStein doesn't give a shit about domestic issues",FALSE,0,"mikeesclone",2016-11-15 01:36:44,FALSE,"798338229913030656","798338915262496768","45748919","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AuldGypsySol",0,FALSE,FALSE,NA,NA
"43","@Vets4Bernie #Sanders &amp; His  #BernieBro Supporters ‘Damaged’ Clinton More Than Trump Did 
#JillTards for #JillStein
https://t.co/WUVrtl7uDz",FALSE,0,"Vets4Bernie",2016-11-15 01:30:03,FALSE,"797860053525155844","798337233472262144","3254830066","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FlipPAinECDec19",0,FALSE,FALSE,NA,NA
"44","Still important, folks. #BernieSanders #jillstein #bernieorbust 
https://t.co/n2gjqHyVch",FALSE,1,NA,2016-11-15 01:29:57,FALSE,NA,"798337207337680896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stefanie__92",0,FALSE,FALSE,NA,NA
"45","Glenn Greenwald: Bernie Sanders Would Have Been a Stronger Candidate Aga... https://t.co/IYeIjx0aog via @YouTube #JillStein",FALSE,1,NA,2016-11-15 01:18:14,FALSE,NA,"798334258163187713",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JoeSmithSDK",0,FALSE,FALSE,NA,NA
"46","RT @BCayenneBird: Support @KyleKulinski  @davidsirota @amiraminiMD @DemocracyNow who gave #JillStein a voice #GreenParty Sharing is caring…",FALSE,0,NA,2016-11-15 00:58:52,FALSE,NA,"798329385954713600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","discourseSan",3,TRUE,FALSE,NA,NA
"47","RT @IngeJusta: Please share @JordanChariton @cenkuygur @jimmy_dore @SusanSarandon @democracynow?
#Bernie #JillStein #StandingRock #NoDAPL #…",FALSE,0,NA,2016-11-15 00:55:43,FALSE,NA,"798328593013161984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRassss",3,TRUE,FALSE,NA,NA
"48","RT @TheUnists: Response to #johnoliver on #jillstein by #natesvlogs. Thoughts on third parties? They sure look better than Dem/Rep! https:/…",FALSE,0,NA,2016-11-15 00:53:42,FALSE,NA,"798328086186119172",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","apsychefriends",1,TRUE,FALSE,NA,NA
"49","RT @Lukestevo91: So far my article on #JillStein for @SciscoMedia has been shared nearly 270 times on Facebook. Check it out! https://t.co/…",FALSE,0,NA,2016-11-15 00:49:49,FALSE,NA,"798327109555015680",NA,"<a href=""https://sciscomedia.co.uk/"" rel=""nofollow"">Jordan Cartmell</a>","Alternate_News",1,TRUE,FALSE,NA,NA
"50","RT @BCayenneBird: Support @TedRall @Greg_Palast @jimmy_dore  @abowersock  @TheBpDShow @lhfang  staff of @TYTNetwork gave #JillStein a voice…",FALSE,0,NA,2016-11-15 00:39:10,FALSE,NA,"798324426945261570",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mariluna329",5,TRUE,FALSE,NA,NA
"51","@Will_deF @AlyJohnsonKurts I'm surprised that 100% of under $50k incomers didnt vote for #JillStein.",FALSE,0,"Will_deF",2016-11-15 00:34:11,FALSE,"796308648687497216","798323173079052288","1347111570","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","soldiershomenow",0,FALSE,FALSE,NA,NA
"52","So far my article on #JillStein for @SciscoMedia has been shared nearly 270 times on Facebook. Check it out! https://t.co/kgNECWHsHb",FALSE,2,NA,2016-11-15 00:33:57,FALSE,NA,"798323116636336133",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lukestevo91",1,FALSE,FALSE,NA,NA
"53","RT @BCayenneBird: Support @TedRall @Greg_Palast @jimmy_dore  @abowersock  @TheBpDShow @lhfang  staff of @TYTNetwork gave #JillStein a voice…",FALSE,0,NA,2016-11-15 00:13:36,FALSE,NA,"798317994501873668",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LovelyLowEnd",5,TRUE,FALSE,NA,NA
"54","RT @BCayenneBird: Support @TedRall @Greg_Palast @jimmy_dore  @abowersock  @TheBpDShow @lhfang  staff of @TYTNetwork gave #JillStein a voice…",FALSE,0,NA,2016-11-15 00:12:37,FALSE,NA,"798317746236706816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shipman96",5,TRUE,FALSE,NA,NA
"55","#JIllStein The Greens are defeating neolibrals with facism. The far left is so f--ing stupid.",FALSE,0,NA,2016-11-15 00:09:19,FALSE,NA,"798316915219275776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","McBee53",0,FALSE,FALSE,NA,NA
"56","@BernieSanders @DrJilStein Face it need Democrat Progressive Party or Trump is happening 2020. #BernieSanders #JillStein",FALSE,1,"BernieSanders",2016-11-15 00:02:48,FALSE,NA,"798315277561667584","216776631","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnnieAngst",0,FALSE,FALSE,NA,NA
"57","RT @matoinyanawaci: #Demexit #wikileaks #JillStein #JillNotHill #BernieOrBust #NeverHillary #FeelTheBern #RiggedElection #thirdparty #Rigge…",FALSE,0,NA,2016-11-14 23:52:52,FALSE,NA,"798312774493413376",NA,"<a href=""http://www.crookhillary.com"" rel=""nofollow"">CrookHillary</a>","WeTrustEllison",6,TRUE,FALSE,NA,NA
"58","RT @BernieEvents: #RankedChoiceVoting #Maine #BreakThe2PartyTrap #JillStein #SteinBaraka #GreenParty <U+2705> https://t.co/1XJJJJtSJp",FALSE,0,NA,2016-11-14 23:49:32,FALSE,NA,"798311936119152640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RodgerClark66",1,TRUE,FALSE,NA,NA
"59","RT @matoinyanawaci: #Demexit #wikileaks #JillStein #JillNotHill #BernieOrBust #NeverHillary #FeelTheBern #RiggedElection #thirdparty #Rigge…",FALSE,0,NA,2016-11-14 23:48:47,FALSE,NA,"798311749292355585",NA,"<a href=""http://www.indicthillary1.com"" rel=""nofollow"">BernieOrGreen2</a>","ReelectBernie",6,TRUE,FALSE,NA,NA
"60","RT @matoinyanawaci: #Demexit #wikileaks #JillStein #JillNotHill #BernieOrBust #NeverHillary #FeelTheBern #RiggedElection #thirdparty #Rigge…",FALSE,0,NA,2016-11-14 23:45:43,FALSE,NA,"798310976315621376",NA,"<a href=""http://www.jill2016.com"" rel=""nofollow"">HillaryLostMe-DrJillStein</a>","LizWarren_2020",6,TRUE,FALSE,NA,NA
"61","RT @matoinyanawaci: #Demexit #wikileaks #JillStein #JillNotHill #BernieOrBust #NeverHillary #FeelTheBern #RiggedElection #thirdparty #Rigge…",FALSE,0,NA,2016-11-14 23:42:57,FALSE,NA,"798310281168359425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","barbarapostema",6,TRUE,FALSE,NA,NA
"62","RT @matoinyanawaci: #Demexit #wikileaks #JillStein #JillNotHill #BernieOrBust #NeverHillary #FeelTheBern #RiggedElection #thirdparty #Rigge…",FALSE,0,NA,2016-11-14 23:42:20,FALSE,NA,"798310125500919808",NA,"<a href=""http://www.nervertrump.com"" rel=""nofollow"">Nadipur.pokhara</a>","ILoveBernie1",6,TRUE,FALSE,NA,NA
"63","#RankedChoiceVoting #Maine #BreakThe2PartyTrap #JillStein #SteinBaraka #GreenParty <U+2705> https://t.co/1XJJJJtSJp",FALSE,1,NA,2016-11-14 23:38:37,FALSE,NA,"798309192406691840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieEvents",1,FALSE,FALSE,NA,NA
"64","The latest The Kagay-anon Shares! https://t.co/p8TI7BcMWJ Thanks to @vicmadz @vampbutterfly #jillstein #garyjohnson",FALSE,0,NA,2016-11-14 23:30:43,FALSE,NA,"798307203128131584",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","JonDoblados",0,FALSE,FALSE,NA,NA
"65","This Sargon guy seems pretty cool. https://t.co/axd7YeSEE5 #MAGA #TrumpTrain #JillStein #JillNotHill #NeverHillary #BernieOrBust",FALSE,0,NA,2016-11-14 23:28:17,FALSE,NA,"798306591321767936",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","rock_golem",0,FALSE,FALSE,NA,NA
"66","RT @Doughravme: During the exit polls, most voters who voted for #JILLStein, said that if she wasn't on the ballot, they wouldn't have vote…",FALSE,0,NA,2016-11-14 23:26:57,FALSE,NA,"798306255567724544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Facttotruth",2,TRUE,FALSE,NA,NA
"67","Community Party Radio on @SoMetroRadio returns Tuesday. https://t.co/13eC8jV96J  #DonaldTrump #Election2016 #JillStein #Hartford #CT",FALSE,0,NA,2016-11-14 23:19:02,FALSE,NA,"798304261989892102",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CommunityParty1",0,FALSE,FALSE,NA,NA
"68","During the exit polls, most voters who voted for #JILLStein, said that if she wasn't on the ballot, they wouldn't... https://t.co/vZ1wKcpiFp",FALSE,1,NA,2016-11-14 23:12:17,FALSE,NA,"798302563036758016",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Doughravme",1,FALSE,FALSE,NA,NA
"69","During the exit polls, most voters who voted for #JILLStein, said that if she wasn't on the ballot, they wouldn't h… https://t.co/VTSum3soyf",FALSE,1,NA,2016-11-14 23:12:08,TRUE,NA,"798302525237575680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Doughravme",2,FALSE,FALSE,NA,NA
"70","RT @joewo: Oh Boy! #JillStein got over a million votes.  THAT is a winning ticket! If they would have been applied to Hillary then Trump lo…",FALSE,0,NA,2016-11-14 23:06:39,FALSE,NA,"798301146313986048",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","creekbear",1,TRUE,FALSE,NA,NA
"71","RT @PalsJustice: Only #JillStein &amp; #AjamuBaraka can #MakeAmericaEthical

#Americans for #Palestinian #HumanRights Vote #GreenPartyUS

pic @…",FALSE,0,NA,2016-11-14 23:04:40,FALSE,NA,"798300647896522752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","justicepal2014",39,TRUE,FALSE,NA,NA
"72","Oh Boy! #JillStein got over a million votes.  THAT is a winning ticket! If they would have been applied to Hillary then Trump loses.",FALSE,0,NA,2016-11-14 23:03:48,FALSE,NA,"798300427544428544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","joewo",1,FALSE,FALSE,NA,NA
"73","#Demexit #wikileaks #JillStein #JillNotHill #BernieOrBust #NeverHillary #FeelTheBern #RiggedElection #thirdparty #RiggedSystem #DNCFraud",FALSE,4,"matoinyanawaci",2016-11-14 23:02:07,FALSE,"798299873766322177","798300006457360388","538750300","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","matoinyanawaci",6,FALSE,FALSE,NA,NA
"74","Donald Trump leaning toward extreme militant John Bolton as secretary of state https://t.co/ZaJuvSzsNR via @HuffPostPol #warhawk #jillstein",FALSE,1,NA,2016-11-14 22:57:00,FALSE,NA,"798298716696379392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Whahappenedhere",0,FALSE,FALSE,NA,NA
"75","Donald Trump leaning toward extreme militant John Bolton as secretary of state https://t.co/ZaJuvSzsNR via @HuffPostPol #warhawk #JillStein",FALSE,0,NA,2016-11-14 22:56:28,FALSE,NA,"798298583531474944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Whahappenedhere",0,FALSE,FALSE,NA,NA
"76","""Jill Stein for president"" said the graffiti on the 405 on my way to LAX.... hmmm #JillStein",FALSE,1,NA,2016-11-14 22:48:22,FALSE,NA,"798296545707732996",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","QuistJam",0,FALSE,FALSE,NA,NA
"77","RT @IngeJusta: Please share @JordanChariton @cenkuygur @jimmy_dore @SusanSarandon @democracynow?
#Bernie #JillStein #StandingRock #NoDAPL #…",FALSE,0,NA,2016-11-14 22:47:40,FALSE,NA,"798296366606909440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lallullila",3,TRUE,FALSE,NA,NA
"78","RT @IngeJusta: Please share @JordanChariton @cenkuygur @jimmy_dore @SusanSarandon @democracynow?
#Bernie #JillStein #StandingRock #NoDAPL #…",FALSE,0,NA,2016-11-14 22:36:01,FALSE,NA,"798293434972848128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","relombardo3",3,TRUE,FALSE,NA,NA
